<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AAPL.US,D,20030205,000000,0.22645,0.22944,0.22214,0.22214,257283251,0
AAPL.US,D,20030206,000000,0.22089,0.22425,0.21869,0.22184,207983780,0
AAPL.US,D,20030207,000000,0.22396,0.22459,0.21659,0.21771,313110095,0
AAPL.US,D,20030210,000000,0.21931,0.22425,0.21631,0.22059,194909564,0
AAPL.US,D,20030211,000000,0.22303,0.22517,0.21839,0.22059,191301311,0
AAPL.US,D,20030212,000000,0.21931,0.22459,0.21931,0.22151,265494452,0
AAPL.US,D,20030213,000000,0.22184,0.22517,0.21899,0.22366,242050663,0
AAPL.US,D,20030214,000000,0.22459,0.22645,0.22059,0.22547,282456386,0
AAPL.US,D,20030218,000000,0.22707,0.23529,0.22645,0.23469,337717585,0
AAPL.US,D,20030219,000000,0.232,0.23323,0.22577,0.22822,279056194,0
AAPL.US,D,20030220,000000,0.22822,0.23006,0.22645,0.22707,260462354,0
AAPL.US,D,20030221,000000,0.22795,0.23167,0.22547,0.23071,182784625,0
AAPL.US,D,20030224,000000,0.22852,0.23105,0.21223,0.22672,209264525,0
AAPL.US,D,20030225,000000,0.22577,0.232,0.22425,0.23105,219003497,0
AAPL.US,D,20030226,000000,0.23071,0.23105,0.22274,0.22303,252036677,0
AAPL.US,D,20030227,000000,0.22425,0.23071,0.22303,0.22852,179182857,0
AAPL.US,D,20030228,000000,0.22852,0.232,0.22707,0.23071,226499481,0
AAPL.US,D,20030303,000000,0.23071,0.23323,0.22396,0.22547,236557047,0
AAPL.US,D,20030304,000000,0.22672,0.22795,0.22214,0.22396,146760780,0
AAPL.US,D,20030305,000000,0.22459,0.22769,0.22333,0.22487,147072859,0
AAPL.US,D,20030306,000000,0.22425,0.22459,0.22151,0.22396,115931568,0
AAPL.US,D,20030307,000000,0.22274,0.22645,0.22027,0.22333,233332370,0
AAPL.US,D,20030310,000000,0.22303,0.22547,0.21997,0.22089,156233220,0
AAPL.US,D,20030311,000000,0.22089,0.22303,0.21712,0.21899,187133967,0
AAPL.US,D,20030312,000000,0.21771,0.22151,0.21631,0.21869,258381956,0
AAPL.US,D,20030313,000000,0.22274,0.22769,0.21771,0.22645,389435565,0
AAPL.US,D,20030314,000000,0.22577,0.23071,0.22517,0.22737,177739578,0
AAPL.US,D,20030317,000000,0.22916,0.232,0.22645,0.23071,464278801,0
AAPL.US,D,20030318,000000,0.23071,0.232,0.22795,0.23071,266996239,0
AAPL.US,D,20030319,000000,0.232,0.23323,0.22737,0.22976,164060837,0
AAPL.US,D,20030320,000000,0.22944,0.23071,0.22459,0.22944,189441968,0
AAPL.US,D,20030321,000000,0.232,0.23323,0.22795,0.23071,345902762,0
AAPL.US,D,20030324,000000,0.22547,0.22769,0.22059,0.22089,187030009,0
AAPL.US,D,20030325,000000,0.22184,0.22822,0.22089,0.22396,194688514,0
AAPL.US,D,20030326,000000,0.22396,0.22396,0.21997,0.22184,207047557,0
AAPL.US,D,20030327,000000,0.22027,0.22612,0.22027,0.22303,142092872,0
AAPL.US,D,20030328,000000,0.22151,0.22487,0.22089,0.22425,168689783,0
AAPL.US,D,20030331,000000,0.22059,0.22333,0.21601,0.21745,297968508,0
AAPL.US,D,20030401,000000,0.21839,0.22027,0.21659,0.21771,179182857,0
AAPL.US,D,20030402,000000,0.22184,0.22707,0.22027,0.22547,198953372,0
AAPL.US,D,20030403,000000,0.22396,0.22612,0.22059,0.22244,169169822,0
AAPL.US,D,20030404,000000,0.22333,0.22547,0.22151,0.22184,169120539,0
AAPL.US,D,20030407,000000,0.22822,0.22976,0.22184,0.22303,228576828,0
AAPL.US,D,20030408,000000,0.22303,0.22547,0.22089,0.22214,149689905,0
AAPL.US,D,20030409,000000,0.22333,0.22487,0.21745,0.21807,170359286,0
AAPL.US,D,20030410,000000,0.21839,0.22151,0.21839,0.22089,126881148,0
AAPL.US,D,20030411,000000,0.21631,0.22214,0.19871,0.20305,1618923676,0
AAPL.US,D,20030414,000000,0.21104,0.21159,0.20763,0.20893,585374069,0
AAPL.US,D,20030415,000000,0.20893,0.20925,0.20456,0.20608,354030900,0
AAPL.US,D,20030416,000000,0.19995,0.21021,0.19871,0.2037,1183471708,0
AAPL.US,D,20030417,000000,0.20305,0.2037,0.19567,0.20183,716829043,0
AAPL.US,D,20030421,000000,0.2021,0.2027,0.19964,0.2021,177727736,0
AAPL.US,D,20030422,000000,0.2027,0.20958,0.20117,0.20763,353231557,0
AAPL.US,D,20030423,000000,0.20793,0.20988,0.20546,0.20893,244575645,0
AAPL.US,D,20030424,000000,0.20793,0.20925,0.19995,0.20671,379300750,0
AAPL.US,D,20030425,000000,0.20701,0.20893,0.2037,0.20519,239204233,0
AAPL.US,D,20030428,000000,0.20519,0.21473,0.20519,0.21321,741480121,0
AAPL.US,D,20030429,000000,0.21506,0.21771,0.20893,0.21631,533545872,0
AAPL.US,D,20030430,000000,0.21413,0.22059,0.21289,0.21869,533146931,0
AAPL.US,D,20030501,000000,0.21899,0.22151,0.21539,0.22089,399012351,0
AAPL.US,D,20030502,000000,0.22244,0.22425,0.22059,0.22214,374004873,0
AAPL.US,D,20030505,000000,0.22707,0.25964,0.22707,0.2473,1808534168,0
AAPL.US,D,20030506,000000,0.24798,0.27536,0.24765,0.26918,1761218814,0
AAPL.US,D,20030507,000000,0.26644,0.28057,0.26304,0.27124,1226071020,0
AAPL.US,D,20030508,000000,0.27217,0.27807,0.26614,0.27689,799827773,0
AAPL.US,D,20030509,000000,0.28181,0.28301,0.27506,0.28149,684394670,0
AAPL.US,D,20030512,000000,0.27902,0.28825,0.27868,0.28548,488181764,0
AAPL.US,D,20030513,000000,0.28334,0.29169,0.27599,0.28737,520271381,0
AAPL.US,D,20030514,000000,0.28947,0.28977,0.28334,0.28548,413962211,0
AAPL.US,D,20030515,000000,0.2861,0.29007,0.28394,0.28825,332472789,0
AAPL.US,D,20030516,000000,0.2858,0.29228,0.28114,0.28915,391598375,0
AAPL.US,D,20030519,000000,0.28516,0.28672,0.27772,0.27838,518658497,0
AAPL.US,D,20030520,000000,0.27838,0.27935,0.27075,0.27349,484424649,0
AAPL.US,D,20030521,000000,0.27349,0.27807,0.2719,0.27477,355311441,0
AAPL.US,D,20030522,000000,0.27536,0.28301,0.27284,0.28057,209053797,0
AAPL.US,D,20030523,000000,0.28028,0.28394,0.27626,0.28181,240443325,0
AAPL.US,D,20030527,000000,0.27626,0.2907,0.27566,0.29039,337026008,0
AAPL.US,D,20030528,000000,0.2845,0.28704,0.27902,0.28114,395849144,0
AAPL.US,D,20030529,000000,0.28114,0.2845,0.27536,0.27838,387510361,0
AAPL.US,D,20030530,000000,0.27868,0.27968,0.26978,0.27599,444456340,0
AAPL.US,D,20030602,000000,0.27838,0.28084,0.26549,0.26826,485964315,0
AAPL.US,D,20030603,000000,0.26826,0.2719,0.26184,0.26614,418941066,0
AAPL.US,D,20030604,000000,0.26614,0.27349,0.2636,0.27075,314857022,0
AAPL.US,D,20030605,000000,0.26826,0.27284,0.26644,0.27124,238754902,0
AAPL.US,D,20030606,000000,0.27284,0.27741,0.2636,0.2636,282040430,0
AAPL.US,D,20030609,000000,0.26056,0.26209,0.25563,0.25808,301795780,0
AAPL.US,D,20030610,000000,0.25991,0.26582,0.25776,0.26425,205081619,0
AAPL.US,D,20030611,000000,0.2636,0.26948,0.25841,0.26826,261351437,0
AAPL.US,D,20030612,000000,0.27011,0.27506,0.26826,0.27315,293258745,0
AAPL.US,D,20030613,000000,0.27315,0.27599,0.26328,0.26792,222032690,0
AAPL.US,D,20030616,000000,0.27075,0.28084,0.26826,0.28084,277383389,0
AAPL.US,D,20030617,000000,0.28334,0.2845,0.27656,0.28,206066827,0
AAPL.US,D,20030618,000000,0.28364,0.2996,0.28149,0.29405,528220536,0
AAPL.US,D,20030619,000000,0.29779,0.30153,0.28857,0.29437,443629552,0
AAPL.US,D,20030620,000000,0.29779,0.30123,0.2907,0.29535,417416112,0
AAPL.US,D,20030623,000000,0.29697,0.30303,0.28857,0.29315,356834645,0
AAPL.US,D,20030624,000000,0.29926,0.3027,0.28857,0.28889,598280868,0
AAPL.US,D,20030625,000000,0.28889,0.29833,0.28792,0.29347,382901486,0
AAPL.US,D,20030626,000000,0.28762,0.29723,0.28762,0.29665,185413757,0
AAPL.US,D,20030627,000000,0.29697,0.29697,0.28424,0.28825,424669873,0
AAPL.US,D,20030630,000000,0.28737,0.29565,0.2858,0.29315,259165019,0
AAPL.US,D,20030701,000000,0.29039,0.29503,0.28483,0.29347,210123653,0
AAPL.US,D,20030702,000000,0.29285,0.29833,0.29255,0.29633,377659265,0
AAPL.US,D,20030703,000000,0.29228,0.30055,0.29198,0.29405,159947441,0
AAPL.US,D,20030707,000000,0.29633,0.31042,0.29405,0.30579,332348501,0
AAPL.US,D,20030708,000000,0.30023,0.31534,0.2996,0.31387,298062919,0
AAPL.US,D,20030709,000000,0.31092,0.31447,0.30611,0.30611,248092677,0
AAPL.US,D,20030710,000000,0.30579,0.30674,0.29804,0.30123,199003674,0
AAPL.US,D,20030711,000000,0.30238,0.30774,0.30055,0.30546,158887986,0
AAPL.US,D,20030714,000000,0.30799,0.31387,0.30579,0.30611,218733172,0
AAPL.US,D,20030715,000000,0.30799,0.31121,0.29863,0.30153,239908539,0
AAPL.US,D,20030716,000000,0.30153,0.30774,0.29804,0.30579,291576714,0
AAPL.US,D,20030717,000000,0.31067,0.32211,0.30949,0.32146,872129037,0
AAPL.US,D,20030718,000000,0.32146,0.3258,0.31387,0.32087,346941550,0
AAPL.US,D,20030721,000000,0.31837,0.31965,0.31219,0.31688,213124828,0
AAPL.US,D,20030722,000000,0.32112,0.32241,0.31534,0.31997,228925641,0
AAPL.US,D,20030723,000000,0.32211,0.32241,0.31484,0.31965,166060664,0
AAPL.US,D,20030724,000000,0.32358,0.33074,0.31349,0.3156,266136614,0
AAPL.US,D,20030725,000000,0.31411,0.33201,0.31387,0.33138,251558878,0
AAPL.US,D,20030728,000000,0.33074,0.33074,0.32087,0.32268,197778651,0
AAPL.US,D,20030729,000000,0.32268,0.32428,0.3156,0.31872,228852309,0
AAPL.US,D,20030730,000000,0.31932,0.32146,0.31042,0.31187,201534442,0
AAPL.US,D,20030731,000000,0.31902,0.32852,0.31653,0.32428,342213878,0
AAPL.US,D,20030801,000000,0.32301,0.32697,0.31738,0.31902,173684967,0
AAPL.US,D,20030804,000000,0.31596,0.33074,0.31187,0.32638,267158625,0
AAPL.US,D,20030805,000000,0.32852,0.32912,0.30921,0.31349,289591266,0
AAPL.US,D,20030806,000000,0.30853,0.31042,0.29988,0.30176,284973185,0
AAPL.US,D,20030807,000000,0.30365,0.30891,0.29863,0.30639,202445492,0
AAPL.US,D,20030808,000000,0.30921,0.30949,0.30153,0.30205,160036756,0
AAPL.US,D,20030811,000000,0.30483,0.30639,0.30023,0.30238,159316025,0
AAPL.US,D,20030812,000000,0.30397,0.30451,0.29926,0.30303,190907370,0
AAPL.US,D,20030813,000000,0.30546,0.31287,0.30123,0.31042,328702527,0
AAPL.US,D,20030814,000000,0.31092,0.31251,0.30674,0.30703,223597705,0
AAPL.US,D,20030815,000000,0.30703,0.30891,0.30238,0.30365,146128510,0
AAPL.US,D,20030818,000000,0.30546,0.31411,0.30331,0.31287,223803072,0
AAPL.US,D,20030819,000000,0.31349,0.31447,0.30774,0.31251,155207441,0
AAPL.US,D,20030820,000000,0.31042,0.32697,0.30978,0.32334,317317954,0
AAPL.US,D,20030821,000000,0.32358,0.33407,0.32211,0.33344,297196279,0
AAPL.US,D,20030822,000000,0.33534,0.33839,0.31738,0.32112,290544841,0
AAPL.US,D,20030825,000000,0.31965,0.32178,0.31501,0.32146,159959146,0
AAPL.US,D,20030826,000000,0.31932,0.32428,0.31317,0.32396,191510880,0
AAPL.US,D,20030827,000000,0.32178,0.33042,0.31775,0.33042,262031257,0
AAPL.US,D,20030828,000000,0.32794,0.3418,0.32794,0.3415,371070307,0
AAPL.US,D,20030829,000000,0.3415,0.35161,0.33928,0.3477,305514090,0
AAPL.US,D,20030902,000000,0.34853,0.35226,0.34449,0.35161,279990009,0
AAPL.US,D,20030903,000000,0.35067,0.35869,0.35008,0.35288,312197617,0
AAPL.US,D,20030904,000000,0.35623,0.3575,0.35008,0.35099,241454099,0
AAPL.US,D,20030905,000000,0.34976,0.35594,0.3448,0.34606,278809802,0
AAPL.US,D,20030908,000000,0.34573,0.35037,0.3454,0.34976,194166189,0
AAPL.US,D,20030909,000000,0.34673,0.34883,0.34018,0.34418,209405891,0
AAPL.US,D,20030910,000000,0.34212,0.3477,0.33992,0.34115,261089793,0
AAPL.US,D,20030911,000000,0.34212,0.35037,0.33992,0.34708,248272904,0
AAPL.US,D,20030912,000000,0.3464,0.35594,0.34305,0.35526,208976938,0
AAPL.US,D,20030915,000000,0.35526,0.35526,0.34018,0.3418,263353455,0
AAPL.US,D,20030916,000000,0.3418,0.34916,0.3415,0.3439,312300310,0
AAPL.US,D,20030917,000000,0.34418,0.34418,0.33624,0.34018,335974784,0
AAPL.US,D,20030918,000000,0.33992,0.35354,0.33752,0.35196,293607040,0
AAPL.US,D,20030919,000000,0.35196,0.35464,0.3448,0.3474,239099264,0
AAPL.US,D,20030922,000000,0.34115,0.34606,0.33717,0.3396,208763423,0
AAPL.US,D,20030923,000000,0.33862,0.3454,0.33657,0.3448,153768921,0
AAPL.US,D,20030924,000000,0.3418,0.34305,0.32428,0.32794,349772928,0
AAPL.US,D,20030925,000000,0.32824,0.32882,0.31121,0.31411,666884921,0
AAPL.US,D,20030926,000000,0.31219,0.32942,0.30978,0.31837,402433013,0
AAPL.US,D,20030929,000000,0.33042,0.33042,0.31738,0.32764,424559547,0
AAPL.US,D,20030930,000000,0.32428,0.32638,0.31447,0.31872,331361334,0
AAPL.US,D,20031001,000000,0.31872,0.3246,0.31067,0.31965,274115172,0
AAPL.US,D,20031002,000000,0.31997,0.31997,0.31187,0.31653,236896273,0
AAPL.US,D,20031003,000000,0.32268,0.33624,0.32146,0.33382,347815417,0
AAPL.US,D,20031006,000000,0.33344,0.34335,0.33201,0.34275,311515538,0
AAPL.US,D,20031007,000000,0.33928,0.36024,0.33717,0.35717,485483703,0
AAPL.US,D,20031008,000000,0.3575,0.36208,0.34976,0.35464,497657186,0
AAPL.US,D,20031009,000000,0.35869,0.36421,0.35037,0.36056,403716431,0
AAPL.US,D,20031010,000000,0.36146,0.36614,0.35962,0.36421,202975723,0
AAPL.US,D,20031013,000000,0.36517,0.37554,0.36482,0.37471,324908866,0
AAPL.US,D,20031014,000000,0.37407,0.38049,0.3722,0.37779,319747253,0
AAPL.US,D,20031015,000000,0.38235,0.38479,0.37813,0.38169,710233114,0
AAPL.US,D,20031016,000000,0.36614,0.36642,0.3448,0.3575,1133529227,0
AAPL.US,D,20031017,000000,0.35962,0.36114,0.3448,0.35008,417717641,0
AAPL.US,D,20031020,000000,0.3477,0.35904,0.34418,0.35717,324067176,0
AAPL.US,D,20031021,000000,0.35839,0.35994,0.35008,0.3566,204858382,0
AAPL.US,D,20031022,000000,0.3566,0.35685,0.34883,0.35008,187607078,0
AAPL.US,D,20031023,000000,0.34976,0.35594,0.3474,0.35354,191801486,0
AAPL.US,D,20031024,000000,0.34708,0.35161,0.34212,0.3477,255242589,0
AAPL.US,D,20031027,000000,0.35008,0.35226,0.34573,0.3477,188083424,0
AAPL.US,D,20031028,000000,0.34708,0.36547,0.34449,0.36482,292222457,0
AAPL.US,D,20031029,000000,0.36175,0.36753,0.35904,0.36453,310063783,0
AAPL.US,D,20031030,000000,0.36883,0.36919,0.35196,0.35496,302037155,0
AAPL.US,D,20031031,000000,0.35839,0.35929,0.35037,0.35226,253261546,0
AAPL.US,D,20031103,000000,0.35099,0.35839,0.35037,0.35594,351582420,0
AAPL.US,D,20031104,000000,0.35496,0.35526,0.3474,0.35258,289345464,0
AAPL.US,D,20031105,000000,0.35099,0.35558,0.3454,0.35431,374371831,0
AAPL.US,D,20031106,000000,0.35258,0.35594,0.34828,0.35558,461013486,0
AAPL.US,D,20031107,000000,0.35685,0.3575,0.3451,0.34606,244150102,0
AAPL.US,D,20031110,000000,0.3451,0.34828,0.33597,0.3369,271977061,0
AAPL.US,D,20031111,000000,0.3369,0.33862,0.33042,0.33138,249688883,0
AAPL.US,D,20031112,000000,0.33042,0.34948,0.33042,0.34335,348906004,0
AAPL.US,D,20031113,000000,0.34335,0.34708,0.33717,0.3448,247013483,0
AAPL.US,D,20031114,000000,0.34573,0.3477,0.32734,0.33004,275293664,0
AAPL.US,D,20031117,000000,0.32852,0.32882,0.32211,0.32488,264991175,0
AAPL.US,D,20031118,000000,0.32638,0.32824,0.31317,0.31411,311564475,0
AAPL.US,D,20031119,000000,0.31625,0.31738,0.31151,0.31411,400097119,0
AAPL.US,D,20031120,000000,0.30921,0.32428,0.30921,0.31349,278175806,0
AAPL.US,D,20031121,000000,0.31287,0.31653,0.30546,0.31187,281703592,0
AAPL.US,D,20031124,000000,0.31534,0.32697,0.31501,0.32517,443279331,0
AAPL.US,D,20031125,000000,0.32667,0.32667,0.31688,0.31802,315172262,0
AAPL.US,D,20031126,000000,0.32146,0.32517,0.31121,0.31872,284581792,0
AAPL.US,D,20031128,000000,0.31872,0.32428,0.3156,0.32178,88341421,0
AAPL.US,D,20031201,000000,0.32358,0.33624,0.32358,0.33407,419725558,0
AAPL.US,D,20031202,000000,0.33221,0.3369,0.32942,0.33138,255464401,0
AAPL.US,D,20031203,000000,0.33138,0.33597,0.32241,0.32358,223113537,0
AAPL.US,D,20031204,000000,0.32358,0.3258,0.31932,0.32517,206576071,0
